,order_id,tip
5778,500561,
5779,467014,
5780,1759704,
5781,1501795,
5782,2939084,
5783,771715,
5784,29844,
5785,236055,
5786,1824293,
5787,237369,
5788,2752405,
5789,2316821,
5790,521846,
5791,2964491,
5792,632797,
5793,1098350,
5794,496806,
5795,3155204,
5796,3316003,
5797,1816528,
5798,2689967,
5799,1348780,
5800,73914,
5801,1587532,
5802,3223958,
5803,1564843,
5804,2371892,
5805,2258428,
5806,209435,
5807,2193538,
5808,738452,
5809,1079456,
5810,2514417,
5811,308730,
5812,2763290,
5813,2517083,
5814,407042,
5815,1067236,
5816,694715,
5817,2859073,
5818,2860992,
5819,754428,
5820,2989542,
5821,2359324,
5822,682596,
5823,2826466,
5824,2075098,
5825,300395,
5826,1292216,
5827,929578,
5828,2795830,
5829,55793,
5830,2600447,
5831,2610387,
5832,1605430,
5833,2959402,
5834,3265436,
5835,1470104,
5836,2590614,
5837,947134,
5838,1377221,
5839,2884423,
5840,3066869,
5841,1513041,
5842,366713,
5843,2253010,
5844,768640,
5845,2105514,
5846,1396482,
5847,2802964,
5848,1416936,
5849,2830149,
5850,97753,
5851,948346,
5852,3258179,
5853,2788956,
5854,804829,
5855,2111982,
5856,1092852,
5857,712890,
5858,3390564,
5859,3177779,
5860,331790,
5861,223423,
5862,2402245,
5863,645911,
5864,2236879,
5865,4189,
5866,2948691,
5867,80165,
5868,2035919,
5869,980960,
5870,1775044,
5871,2955809,
5872,1861488,
5873,2119646,
5874,2211951,
5875,1469160,
5876,3171372,
5877,2772918,
5878,1703582,
5879,735092,
5880,2773590,
5881,1055865,
5882,3039631,
5883,637988,
5884,955091,
5885,668156,
5886,550084,
5887,2245683,
5888,1954603,
5889,1409430,
5890,2675388,
5891,2371342,
5892,774857,
5893,1219995,
5894,1332094,
5895,2427444,
5896,2694822,
5897,985557,
5898,410974,
5899,2843002,
5900,628822,
5901,1475627,
5902,2478370,
5903,2327015,
5904,282411,
5905,2214581,
5906,1647306,
5907,2444645,
5908,1306760,
5909,2630519,
5910,2035023,
5911,1427111,
5912,862868,
5913,567501,
5914,2841878,
5915,2331082,
5916,140294,
5917,3299940,
5918,1938569,
5919,3323295,
5920,2339441,
5921,52710,
5922,2402557,
5923,1244028,
5924,1977947,
5925,1045445,
5926,1233957,
5927,2617610,
5928,1217252,
5929,2010244,
5930,1834969,
5931,1599929,
5932,1493957,
5933,2656754,
5934,2327954,
5935,3327210,
5936,2210820,
5937,2002734,
5938,3383047,
5939,376290,
5940,2232173,
5941,448148,
5942,166500,
5943,1844609,
5944,2998130,
5945,2091941,
5946,1530561,
5947,2646128,
5948,2216743,
5949,1638822,
5950,1129423,
5951,3052448,
5952,3250107,
5953,2782673,
5954,1213525,
5955,1258432,
5956,1093759,
5957,1067328,
5958,855236,
5959,3417658,
5960,1103138,
5961,2735531,
5962,373322,
5963,956986,
5964,1912642,
5965,1868996,
5966,2553995,
5967,1922598,
5968,3335318,
5969,1831048,
5970,2623987,
5971,1116308,
5972,3092985,
5973,2427495,
5974,2386517,
5975,622740,
5976,2782655,
5977,448436,
5978,1055108,
5979,3117853,
5980,322372,
5981,302558,
5982,378961,
5983,237743,
5984,2283981,
5985,2449335,
5986,735866,
5987,2612596,
5988,2822960,
5989,146907,
5990,2989158,
5991,986438,
5992,2741194,
5993,114044,
5994,2238043,
5995,2251296,
5996,3183646,
5997,1003564,
5998,1185539,
5999,2747311,
6000,3015564,
6001,3191885,
6002,1530507,
6003,1770014,
6004,2628968,
6005,1330745,
6006,2676239,
6007,998896,
6008,1360711,
6009,1542443,
6010,2633004,
6011,2080735,
6012,2551452,
6013,2069106,
6014,3147839,
6015,2887390,
6016,2891043,
6017,1622761,
6018,409834,
6019,1670756,
6020,310500,
6021,2028556,
6022,435840,
6023,1684940,
6024,2934406,
6025,524914,
6026,1241697,
6027,60322,
6028,462863,
6029,2926254,
6030,1419396,
6031,481844,
6032,2256171,
6033,2487468,
6034,2642198,
6035,3400889,
6036,1567145,
6037,721828,
6038,1673396,
6039,2357817,
6040,2172221,
6041,3170626,
6042,2488359,
6043,1784728,
6044,3266322,
6045,2595678,
6046,631580,
6047,2707509,
6048,1063138,
6049,441729,
6050,2650540,
6051,2427002,
6052,1183375,
6053,394664,
6054,2437914,
6055,1587280,
6056,1908570,
6057,2088648,
6058,1049075,
6059,1806887,
6060,1243760,
6061,1410924,
6062,2689692,
6063,2016284,
6064,586040,
6065,1502904,
6066,2339918,
6067,2102396,
6068,3356557,
6069,242750,
6070,2406204,
6071,1550225,
6072,1821586,
6073,3250398,
6074,3284784,
6075,1391177,
6076,2893028,
6077,1343494,
6078,985182,
6079,1955851,
6080,1735604,
6081,651772,
6082,5719,
6083,1638583,
6084,1890906,
6085,1392619,
6086,987457,
6087,2553740,
6088,2346718,
6089,3166382,
6090,1708574,
6091,330702,
6092,809259,
6093,1943046,
6094,2312522,
6095,1027728,
6096,905109,
6097,2337247,
6098,910875,
6099,571195,
6100,520548,
6101,818457,
6102,3078295,
6103,3097963,
6104,124487,
6105,1857747,
6106,1575689,
6107,1977203,
6108,184044,
6109,581705,
6110,2462328,
6111,455375,
6112,1348391,
6113,1628348,
6114,2756324,
6115,1652574,
6116,1484545,
6117,1848169,
6118,1990379,
6119,77523,
6120,935870,
6121,2961983,
6122,1873565,
6123,1059077,
6124,2398953,
6125,1249895,
6126,946847,
6127,554103,
6128,1316271,
6129,3263116,
6130,3204421,
6131,1781642,
6132,944213,
6133,1773302,
6134,525332,
6135,2977266,
6136,3227127,
6137,3329647,
6138,2101176,
6139,2520869,
6140,2050945,
6141,866086,
6142,1114569,
6143,5619,
6144,429915,
6145,2402561,
6146,3315963,
6147,3005588,
6148,301895,
6149,3081991,
6150,887627,
6151,3030724,
6152,3385984,
6153,1821379,
6154,2839039,
6155,1643881,
6156,1543348,
6157,58452,
6158,1193910,
6159,2469125,
6160,2807747,
6161,2755939,
6162,3404469,
6163,664279,
6164,542679,
6165,2262274,
6166,1136779,
6167,599383,
6168,2223202,
6169,2460451,
6170,2286819,
6171,2898851,
6172,2896741,
6173,3252117,
6174,2039984,
6175,561876,
6176,3079805,
6177,1500151,
6178,1264885,
6179,1552810,
6180,1691747,
6181,2909621,
6182,2051451,
6183,2849010,
6184,2256965,
6185,3397370,
6186,2988047,
6187,2363591,
6188,3371046,
6189,1580857,
6190,2295027,
6191,547640,
6192,891971,
6193,1871234,
6194,1097628,
6195,2011897,
6196,1795827,
6197,2851486,
6198,2493472,
6199,1543574,
6200,2004929,
6201,2275828,
6202,2895977,
6203,3277907,
6204,2518233,
6205,1144875,
6206,1958653,
6207,168345,
6208,2888072,
6209,666498,
6210,1118851,
6211,2494054,
6212,130671,
6213,2052878,
6214,1836940,
6215,2503635,
6216,2507970,
6217,1349832,
6218,2814941,
6219,1004543,
6220,1150612,
6221,2641634,
6222,2672558,
6223,849841,
6224,2514716,
6225,2356466,
6226,2877984,
6227,582688,
6228,3253043,
6229,1991978,
6230,482324,
6231,2010730,
6232,2563382,
6233,1130967,
6234,734017,
6235,1153238,
6236,1924347,
6237,386390,
6238,570394,
6239,854571,
6240,3065154,
6241,929447,
6242,1630914,
6243,1852938,
6244,307284,
6245,1787720,
6246,2197316,
6247,715405,
6248,1102548,
6249,2563465,
6250,2568502,
6251,3003911,
6252,790663,
6253,2809461,
6254,719202,
6255,3205952,
6256,2327753,
6257,1539903,
6258,1539833,
6259,3219935,
6260,464898,
6261,320113,
6262,2700472,
6263,1269633,
6264,2628702,
6265,2047877,
6266,1869442,
6267,2200302,
6268,2178741,
6269,2806345,
6270,2223172,
6271,117492,
6272,2234714,
6273,1513334,
6274,2018548,
6275,3335278,
6276,3302011,
6277,1109582,
6278,2704479,
6279,438143,
6280,1537313,
6281,1878388,
6282,1629423,
6283,1112593,
6284,2757986,
6285,2117747,
6286,914392,
6287,3392102,
6288,262287,
6289,341998,
6290,520162,
6291,1366668,
6292,1055300,
6293,1678300,
6294,961779,
6295,1285444,
6296,954403,
6297,292709,
6298,1490594,
6299,2029247,
6300,2220880,
6301,2121485,
6302,566326,
6303,1295366,
6304,2256143,
6305,1822597,
6306,2161666,
6307,2652494,
6308,3324414,
6309,1302860,
6310,914708,
6311,2309773,
6312,1245647,
6313,701868,
6314,1049434,
6315,695035,
6316,2809104,
6317,2232407,
6318,1218096,
6319,2669161,
6320,950256,
6321,1497697,
6322,1390027,
6323,591257,
6324,1912348,
6325,668244,
6326,1288730,
6327,1294786,
6328,1575746,
6329,2295389,
6330,1424461,
6331,2803523,
6332,2415189,
6333,1104872,
6334,3247688,
6335,2858539,
6336,1905159,
6337,3355042,
6338,1852491,
6339,1409378,
6340,1826419,
6341,2400820,
6342,1981684,
6343,2679990,
6344,1880578,
6345,3356865,
6346,354259,
6347,1442777,
6348,2850019,
6349,708462,
6350,3062488,
6351,289252,
6352,1576258,
6353,2079786,
6354,226187,
6355,2508451,
6356,399076,
6357,2759970,
6358,1676856,
6359,1257106,
6360,619207,
6361,621995,
6362,1357382,
6363,2943756,
6364,132393,
6365,490362,
6366,1505292,
6367,1346174,
6368,2580355,
6369,140696,
6370,2165697,
6371,2451256,
6372,1400786,
6373,384339,
6374,1765766,
6375,1407857,
6376,3366069,
6377,1999756,
6378,2436691,
6379,1198524,
6380,2159486,
6381,5734,
6382,1079486,
6383,1249399,
6384,2459810,
6385,2945449,
6386,2317221,
6387,1541234,
6388,1813084,
6389,2745726,
6390,2306425,
6391,3083252,
6392,2309512,
6393,287789,
6394,3003879,
6395,2147914,
6396,2613434,
6397,2774552,
6398,3380131,
6399,574798,
6400,2255412,
6401,1370606,
6402,451671,
6403,3317235,
6404,192435,
6405,3219532,
6406,885429,
6407,2876920,
6408,3414341,
6409,2805436,
6410,2999524,
6411,2070715,
6412,2659313,
6413,2199298,
6414,157231,
6415,2119274,
6416,3049124,
6417,3202885,
6418,798450,
6419,195018,
6420,1005652,
6421,1512137,
6422,1260728,
6423,2986082,
6424,1762979,
6425,3391949,
6426,205662,
6427,1324782,
6428,277731,
6429,1578433,
6430,1826175,
6431,2522420,
6432,1328446,
6433,3119593,
6434,2929645,
6435,89059,
6436,2494326,
6437,427594,
6438,2675294,
6439,3188595,
6440,1449150,
6441,1245900,
6442,1634987,
6443,621125,
6444,346362,
6445,1949309,
6446,912552,
6447,167160,
6448,1490565,
6449,3065683,
6450,1895100,
6451,1282002,
6452,2166566,
6453,650605,
6454,571826,
6455,1081671,
6456,2620196,
6457,3266980,
6458,1341261,
6459,2777056,
6460,2584881,
6461,1574918,
6462,701017,
6463,1827758,
6464,726850,
6465,2628078,
6466,3122129,
6467,2313657,
6468,994103,
6469,1806163,
6470,913565,
6471,3382351,
6472,1328185,
6473,865850,
6474,1152383,
6475,2894756,
6476,1629113,
6477,2078012,
6478,528612,
6479,163690,
6480,2313471,
6481,2191198,
6482,848981,
6483,2799516,
6484,3333096,
6485,3009415,
6486,554231,
6487,1124374,
6488,2629506,
6489,3292703,
6490,1931085,
6491,1433256,
6492,3354557,
6493,1865847,
6494,1043045,
6495,370605,
6496,3052272,
6497,896228,
6498,2793642,
6499,1133247,
6500,1037574,
6501,2997876,
6502,1063340,
6503,2996179,
6504,2476996,
6505,2813840,
6506,2679698,
6507,3382667,
6508,534435,
6509,1332449,
6510,3131296,
6511,1718551,
6512,1439998,
6513,1739333,
6514,1367226,
6515,637781,
6516,3399984,
6517,1735672,
6518,1235715,
6519,862809,
6520,2868256,
6521,3061268,
6522,640236,
6523,803168,
6524,2144953,
6525,3105397,
6526,423176,
6527,2552998,
6528,594607,
6529,3102414,
6530,2657509,
6531,2242794,
6532,2858756,
6533,2462551,
6534,1259650,
6535,3165924,
6536,3398393,
6537,366710,
6538,1039109,
6539,2926015,
6540,325172,
6541,3294920,
6542,2000981,
6543,1899753,
6544,756637,
6545,1043987,
6546,127417,
6547,657595,
6548,544315,
6549,2660368,
6550,2000294,
6551,917843,
6552,3086371,
6553,1461694,
6554,2086499,
6555,2671173,
6556,1598670,
6557,2854618,
6558,2490081,
6559,2269980,
6560,2060092,
6561,2018322,
6562,2251881,
6563,3058273,
6564,1766346,
6565,401074,
6566,279826,
6567,2544852,
6568,1746427,
6569,1560222,
6570,3244003,
6571,588845,
6572,3352553,
6573,2477419,
6574,330029,
6575,1019903,
6576,2770671,
6577,2561047,
6578,2415544,
6579,3396656,
6580,2056090,
6581,1106508,
6582,3401572,
6583,1505128,
6584,2078094,
6585,2192998,
6586,1745999,
6587,2938196,
6588,1639037,
6589,733155,
6590,2991715,
6591,2715414,
6592,2762247,
6593,749957,
6594,1666505,
6595,292190,
6596,2226150,
6597,854756,
6598,3378307,
6599,4111,
6600,1805176,
6601,1633302,
6602,1212717,
6603,1849737,
6604,2707822,
6605,1943845,
6606,1334784,
6607,1531853,
6608,618986,
6609,1030436,
6610,23777,
6611,793717,
6612,304316,
6613,783891,
6614,2453630,
6615,1167287,
6616,19794,
6617,1748541,
6618,2016150,
6619,70020,
6620,801474,
6621,2643487,
6622,291450,
6623,768238,
6624,530936,
6625,779633,
6626,2973471,
6627,893109,
6628,855381,
6629,2492122,
6630,934353,
6631,279392,
6632,889854,
6633,3036616,
6634,1744776,
6635,3308183,
6636,2333841,
6637,1669760,
6638,1085718,
6639,2584310,
6640,1935109,
6641,3084107,
6642,1932393,
6643,1064520,
6644,2917865,
6645,853190,
6646,3232108,
6647,3309256,
6648,2468993,
6649,3001496,
6650,392233,
6651,2236638,
6652,986800,
6653,1077077,
6654,1093654,
6655,185143,
6656,2430871,
6657,3175783,
6658,71389,
6659,2463254,
6660,285454,
6661,2937147,
6662,582526,
6663,221475,
6664,495591,
6665,1247918,
6666,2046548,
6667,1922573,
6668,1400562,
6669,323934,
6670,2229160,
6671,319547,
6672,1820140,
6673,2758758,
6674,355551,
6675,2142432,
6676,1336288,
6677,1010964,
6678,2295359,
6679,344287,
6680,2489966,
6681,2319422,
6682,46681,
6683,527035,
6684,2617273,
6685,2824416,
6686,1599568,
6687,710609,
6688,1905070,
6689,1906475,
6690,2804151,
6691,397806,
6692,2015432,
6693,2278757,
6694,2855512,
6695,2403325,
6696,822673,
6697,820751,
6698,2963473,
6699,2978029,
6700,3271095,
6701,3308165,
6702,1876422,
6703,1652146,
6704,3218271,
6705,2905646,
6706,318524,
6707,1657100,
6708,3261582,
6709,60886,
6710,2926392,
6711,434648,
6712,2922986,
6713,2286606,
6714,2682378,
6715,554646,
6716,2769820,
6717,503651,
6718,1846501,
6719,529099,
6720,3382900,
6721,2198516,
6722,776697,
6723,179974,
6724,3109582,
6725,556742,
6726,2344030,
6727,710788,
6728,595208,
6729,3081673,
6730,3192765,
6731,385889,
6732,1018151,
6733,2918981,
6734,1901652,
6735,2863016,
6736,1250011,
6737,947702,
6738,3392208,
6739,2204245,
6740,708181,
6741,3042572,
6742,3368722,
6743,2987299,
6744,3296155,
6745,2609548,
6746,705169,
6747,3294539,
6748,2240071,
6749,2322539,
6750,164228,
6751,361165,
6752,2961422,
6753,992477,
6754,647292,
6755,3223929,
6756,2380979,
6757,545424,
6758,1899326,
6759,394458,
6760,262719,
6761,961758,
6762,1198803,
6763,3184117,
6764,2058489,
6765,277836,
6766,106042,
6767,1058997,
6768,2274990,
6769,2279669,
6770,2820902,
6771,2551798,
6772,256032,
6773,1074853,
6774,2419394,
6775,616432,
6776,453666,
6777,1447439,
6778,2710268,
6779,2004301,
6780,2142420,
6781,996942,
6782,733949,
6783,343578,
6784,3237144,
6785,295135,
6786,449836,
6787,2719790,
6788,1573551,
6789,1281636,
6790,2394156,
6791,2388314,
6792,1938745,
6793,734918,
6794,1508050,
6795,1255044,
6796,920619,
6797,2305080,
6798,649569,
6799,3335010,
6800,3009068,
6801,3004532,
6802,1839858,
6803,1249044,
6804,796340,
6805,3231797,
6806,2494281,
6807,2514604,
6808,3124486,
6809,721360,
6810,3368784,
6811,1615947,
6812,2020660,
6813,555572,
6814,349680,
6815,2640393,
6816,2443106,
6817,1926293,
6818,968676,
6819,3060341,
6820,822544,
6821,3265395,
6822,1362427,
6823,2313899,
6824,3165644,
6825,2578891,
6826,3343039,
6827,3184884,
6828,2923531,
6829,2126660,
6830,1524607,
6831,955867,
6832,2391033,
6833,186108,
6834,1645340,
6835,2902983,
6836,766499,
6837,3024395,
6838,276520,
6839,1178291,
6840,3061653,
6841,3156215,
6842,1334995,
6843,493694,
6844,953919,
6845,2324876,
6846,2607862,
6847,721532,
6848,1167934,
6849,1723313,
6850,468226,
6851,2229237,
6852,1783707,
6853,695422,
6854,2792730,
6855,2936767,
6856,2387336,
6857,3344397,
6858,3345023,
6859,3377994,
6860,1732785,
6861,1247677,
6862,590194,
6863,121256,
6864,1693285,
6865,2220500,
6866,2345251,
6867,835207,
6868,382216,
6869,2600560,
6870,2317135,
6871,1460634,
6872,445369,
6873,1557852,
6874,1233898,
6875,1627476,
6876,1054687,
6877,2156507,
6878,1728694,
6879,2932163,
6880,1755263,
6881,2291560,
6882,3090852,
6883,2616427,
6884,1619072,
6885,1376992,
6886,1520570,
6887,1767049,
6888,2091166,
6889,3126451,
6890,3386024,
6891,1279811,
6892,3169865,
6893,1335669,
6894,1959847,
6895,1811937,
6896,502448,
6897,878914,
6898,785846,
6899,2432358,
6900,736384,
6901,1813819,
6902,2136124,
6903,3354649,
6904,2006159,
6905,2644539,
6906,798364,
6907,1855142,
6908,1423316,
6909,682071,
6910,3200829,
6911,2365102,
6912,1228767,
6913,389167,
6914,1015221,
6915,1198079,
6916,2878267,
6917,2245010,
6918,1021543,
6919,2903259,
6920,1606298,
6921,1797187,
6922,2597141,
6923,3255657,
6924,485770,
6925,1903637,
6926,3382903,
6927,1973012,
6928,2003420,
6929,1704798,
6930,1880483,
6931,1704194,
6932,23744,
6933,230921,
6934,1977723,
6935,3155515,
6936,1979674,
6937,3251090,
6938,2359789,
6939,3396543,
6940,1073339,
6941,1359852,
6942,1755054,
6943,861346,
6944,2219518,
6945,2294475,
6946,1008866,
6947,2019632,
6948,1614840,
6949,2867166,
6950,311356,
6951,1627483,
6952,2241316,
6953,2170480,
6954,2454823,
6955,2381666,
6956,2189716,
6957,2897081,
6958,3195722,
6959,794594,
6960,178762,
6961,3008078,
6962,722860,
6963,1307787,
6964,1971003,
6965,754657,
6966,128923,
6967,435574,
6968,1624208,
6969,2183202,
6970,1885626,
6971,921897,
6972,2009636,
6973,2997911,
6974,3146437,
6975,1728167,
6976,543228,
6977,718362,
6978,2871993,
6979,1446280,
6980,418771,
6981,2591821,
6982,2334557,
6983,1305502,
6984,1080452,
6985,2587105,
6986,958581,
6987,3380117,
6988,1279794,
6989,1338418,
6990,396696,
6991,2696093,
6992,2235763,
6993,211846,
6994,1493140,
6995,2500967,
6996,41343,
6997,1108375,
6998,2433078,
6999,3357009,
7000,2750280,
7001,1867359,
7002,2471731,
7003,1196007,
7004,2930321,
7005,1459451,
7006,232332,
7007,139529,
7008,1663854,
7009,962616,
7010,778367,
7011,2779347,
7012,468449,
7013,1261306,
7014,2078320,
7015,2139542,
7016,2235242,
7017,1824575,
7018,3185843,
7019,2056467,
7020,1500431,
7021,1406097,
7022,2113783,
7023,1812704,
7024,800082,
7025,1285366,
7026,993623,
7027,3127564,
7028,2780498,
7029,147893,
7030,3317489,
7031,2660845,
7032,265132,
7033,588714,
7034,124840,
7035,3307097,
7036,2943933,
7037,712161,
7038,1791538,
7039,1305596,
7040,624477,
7041,963906,
7042,649744,
7043,411916,
7044,2296452,
7045,2032805,
7046,2150720,
7047,585133,
7048,1389646,
7049,3006269,
7050,2957901,
7051,940647,
7052,2723736,
7053,2541805,
7054,586597,
7055,2029266,
7056,186214,
7057,925669,
7058,1253775,
7059,1197963,
7060,2766172,
7061,1942411,
7062,2103222,
7063,3023834,
7064,1193990,
7065,2278622,
7066,2905016,
7067,772088,
7068,2982082,
7069,3079443,
7070,710139,
7071,2472310,
7072,2159504,
7073,2218122,
7074,1336347,
7075,1773611,
7076,1446282,
7077,2746665,
7078,2615680,
7079,159641,
7080,3051867,
7081,542437,
7082,2995279,
7083,3324267,
7084,609097,
7085,1765363,
7086,782620,
7087,226328,
7088,2987073,
7089,2255700,
7090,619045,
7091,599045,
7092,120855,
7093,316224,
7094,1801952,
7095,778285,
7096,1156281,
7097,2321362,
7098,3092479,
7099,1662144,
7100,196613,
7101,3049890,
7102,1990554,
7103,1751375,
7104,3259599,
7105,796397,
7106,1044103,
7107,329672,
7108,2327895,
7109,1783109,
7110,2980321,
7111,2222284,
7112,3000090,
7113,638552,
7114,2420089,
7115,2710397,
7116,2672252,
7117,2558463,
7118,1007221,
7119,1150157,
7120,947235,
7121,800043,
7122,1043718,
7123,2039793,
7124,143559,
7125,324019,
7126,839392,
7127,1145739,
7128,31601,
7129,668479,
7130,466683,
7131,801981,
7132,76418,
7133,997147,
7134,3271527,
7135,1628793,
7136,1532879,
7137,2646364,
7138,533176,
7139,1909526,
7140,3028029,
7141,2696307,
7142,2688268,
7143,3127760,
7144,1426685,
7145,1389771,
7146,535989,
7147,2248844,
7148,1261377,
7149,2860681,
7150,458432,
7151,1451388,
7152,2122394,
7153,706546,
7154,649969,
7155,1897663,
7156,2960344,
7157,137015,
7158,1501607,
7159,2439382,
7160,1383020,
7161,2667210,
7162,2835632,
7163,599510,
7164,1229710,
7165,3359367,
7166,2311685,
7167,2481310,
7168,1106314,
7169,1415830,
7170,2463768,
7171,2589200,
7172,2701486,
7173,782444,
7174,1861295,
7175,160649,
7176,768680,
7177,1983044,
7178,1789849,
7179,1769194,
7180,1615911,
7181,2819828,
7182,2304182,
7183,3065743,
7184,1475384,
7185,559091,
7186,1021679,
7187,141627,
7188,1707870,
7189,2188005,
7190,1553612,
7191,3008737,
7192,2185528,
7193,2612528,
7194,2820318,
7195,1721549,
7196,1631751,
7197,3191224,
7198,853554,
7199,2476884,
7200,2911258,
7201,2846127,
7202,1597320,
7203,2802257,
7204,1017564,
7205,2407339,
7206,1300350,
7207,858141,
7208,892524,
7209,2251349,
7210,2515345,
7211,196660,
7212,31944,
7213,3255149,
7214,88304,
7215,2151426,
7216,3341817,
7217,565968,
7218,3134874,
7219,3410529,
7220,2396551,
7221,1244546,
7222,947793,
7223,2321875,
7224,2358262,
7225,2681405,
7226,1606951,
7227,2687680,
7228,1952769,
7229,1655491,
7230,1228866,
7231,2505007,
7232,2768834,
7233,2785641,
7234,144032,
7235,2851551,
7236,1705644,
7237,2127661,
7238,2952560,
7239,3188532,
7240,2329796,
7241,689132,
7242,3124241,
7243,2227936,
7244,543355,
7245,989854,
7246,741103,
7247,2630780,
7248,3004822,
7249,3303549,
7250,880216,
7251,758132,
7252,426410,
7253,99646,
7254,2203307,
7255,2665045,
7256,650191,
7257,678985,
7258,1342334,
7259,1791110,
7260,1395883,
7261,2027167,
7262,921472,
7263,1642092,
7264,2153082,
7265,3040441,
7266,2639217,
7267,1310038,
7268,3220003,
7269,2774511,
7270,2920002,
7271,3023522,
7272,3047788,
7273,458281,
7274,1686071,
7275,2013476,
7276,531867,
7277,2583012,
7278,24211,
7279,341640,
7280,2977224,
7281,2918464,
7282,1619306,
7283,2601585,
7284,2527458,
7285,3022881,
7286,2657344,
7287,1195178,
7288,3124290,
7289,57270,
7290,1100929,
7291,2686301,
7292,1845473,
7293,3118509,
7294,2995549,
7295,3359084,
7296,704249,
7297,152539,
7298,2010794,
7299,2738911,
7300,1929391,
7301,749386,
7302,761907,
7303,2867445,
7304,2742800,
7305,688751,
7306,2824029,
7307,2770968,
7308,1038949,
7309,1590808,
7310,1183051,
7311,2783277,
7312,2877390,
7313,2092340,
7314,1655739,
7315,1441170,
7316,48004,
7317,243144,
7318,3067361,
7319,364746,
7320,1779774,
7321,109274,
7322,2191227,
7323,1702256,
7324,2763149,
7325,2130813,
7326,1997182,
7327,1908115,
7328,2878303,
7329,2742007,
7330,1007260,
7331,1489446,
7332,114473,
7333,3139670,
7334,77345,
7335,2139040,
7336,1103351,
7337,3090207,
7338,499639,
7339,2155322,
7340,2981885,
7341,1170923,
7342,157932,
7343,1292669,
7344,3118809,
7345,1592338,
7346,146030,
7347,454918,
7348,689211,
7349,144251,
7350,879382,
7351,1684261,
7352,123398,
7353,804919,
7354,588451,
7355,1453309,
7356,31334,
7357,1261971,
7358,703780,
7359,573193,
7360,3040196,
7361,537830,
7362,1569886,
7363,673732,
7364,2165201,
7365,2076551,
7366,2323659,
7367,2827340,
7368,10812,
7369,1921179,
7370,791879,
7371,3186459,
7372,2664863,
7373,2024499,
7374,3298950,
7375,654735,
7376,244571,
7377,2446924,
7378,987602,
7379,3403603,
7380,2427886,
7381,1275582,
7382,1459258,
7383,1430441,
7384,979735,
7385,1868312,
7386,1903756,
7387,524620,
7388,2489513,
7389,1624891,
7390,1224367,
7391,495411,
7392,119255,
7393,71950,
7394,3325928,
7395,2956034,
7396,2134027,
7397,3408651,
7398,434810,
7399,1762745,
7400,3379281,
7401,87490,
7402,2060223,
7403,1911554,
7404,1880883,
7405,660830,
7406,64370,
7407,2209989,
7408,2451499,
7409,1966986,
7410,2666304,
7411,1186474,
7412,192462,
7413,2321011,
7414,124292,
7415,2910888,
7416,1155593,
7417,1766460,
7418,3010033,
7419,1241026,
7420,2844120,
7421,1615256,
7422,3205270,
7423,933338,
7424,2019453,
7425,2585808,
7426,1383266,
7427,2092017,
7428,1716916,
7429,2736110,
7430,1289572,
7431,59161,
7432,837829,
7433,2591273,
7434,3084064,
7435,1133745,
7436,2677703,
7437,96649,
7438,714737,
7439,712328,
7440,2085290,
7441,837715,
7442,1027486,
7443,1102628,
7444,2455531,
7445,391347,
7446,379551,
7447,2596354,
7448,1854703,
7449,2549151,
7450,1827558,
7451,3244299,
7452,2715319,
7453,2307495,
7454,1286505,
7455,1880702,
7456,839923,
7457,488450,
7458,13235,
7459,1871593,
7460,2660230,
7461,978732,
7462,590676,
7463,1866191,
7464,2093864,
7465,2184155,
7466,3198573,
7467,898114,
7468,1907784,
7469,717330,
7470,695632,
7471,2715258,
7472,372846,
7473,3410985,
7474,199941,
7475,3030811,
7476,797609,
7477,2868955,
7478,1283735,
7479,3040006,
7480,3103719,
7481,2896666,
7482,814090,
7483,1758160,
7484,1890762,
7485,973342,
7486,3342780,
7487,2036126,
7488,342745,
7489,472514,
7490,1539305,
7491,2051163,
7492,2199786,
7493,155401,
7494,2682866,
7495,2392112,
7496,24921,
7497,2571697,
7498,566065,
7499,1216478,
7500,1648171,
7501,1518716,
7502,3071770,
7503,2529559,
7504,3085695,
7505,3350244,
7506,3168092,
7507,3323036,
7508,589880,
7509,28021,
7510,1496652,
7511,2774033,
7512,2993140,
7513,1997163,
7514,89778,
7515,2679035,
7516,2442620,
7517,294698,
7518,2244124,
7519,1085295,
7520,3309471,
7521,3016884,
7522,265015,
7523,2014266,
7524,2069126,
7525,1793818,
7526,1433886,
7527,1760997,
7528,2382023,
7529,3064525,
7530,3260630,
7531,2538485,
7532,3034021,
7533,601892,
7534,265937,
7535,627603,
7536,2381756,
7537,1228823,
7538,689065,
7539,1427329,
7540,607826,
7541,2002482,
7542,2420016,
7543,2909129,
7544,2816729,
7545,3393381,
7546,540912,
7547,1308810,
7548,1660417,
7549,1790174,
7550,3224652,
7551,1110604,
7552,2810908,
7553,136826,
7554,1275005,
7555,3295361,
7556,2344979,
7557,972570,
7558,1600240,
7559,1107816,
7560,3223037,
7561,2875077,
7562,1499752,
7563,2830783,
7564,2362856,
7565,1016462,
7566,3304677,
7567,3293809,
7568,2548114,
7569,3187792,
7570,2591953,
7571,1634936,
7572,3087239,
7573,44784,
7574,2307830,
7575,3291669,
7576,2534981,
7577,2512744,
7578,2712290,
7579,2835471,
7580,1482389,
7581,2242844,
7582,2539105,
7583,2340096,
7584,3096219,
7585,2694174,
7586,1061764,
7587,1545340,
