,order_id,tip
968228,2023784,
968251,1785417,
968267,2933815,
968348,145235,
968409,336192,
968453,3150875,
968458,2584039,
968489,1450272,
968496,561825,
968544,234515,
968623,1582303,
968710,1234676,
968727,2994904,
968761,1233995,
968765,885371,
968819,2222682,
968823,3305488,
968829,729217,
968870,1437783,
968875,786871,
968891,964451,
968921,746804,
968926,952087,
968930,2002115,
968934,2919937,
968952,2605008,
968991,940750,
969023,715406,
969043,384623,
969070,453959,
969129,1565683,
969142,531782,
969158,203098,
969163,3286383,
969212,1141877,
969228,2530959,
969236,3002567,
969257,2656684,
969261,2594118,
969281,1900146,
969285,2218918,
969304,3259184,
969340,706669,
969365,42205,
969430,3394694,
969440,3129940,
969464,1609834,
969567,451571,
969577,680378,
969589,1477205,
969607,1163904,
969611,3170412,
969634,443636,
969657,818852,
969661,3063181,
969682,294023,
969690,2270432,
969694,1032582,
969704,3220348,
969711,1923346,
969766,1236614,
969820,3114735,
969833,1813898,
969851,1263923,
969858,1440902,
969869,1877058,
969879,923975,
969910,571792,
969921,1360528,
969966,1224696,
969970,3059209,
969981,651025,
970019,2765731,
970023,467056,
970075,2525604,
970079,1585099,
970103,830175,
970112,3086244,
970117,1447298,
970124,115396,
970185,74805,
970193,1634797,
970236,10905,
970304,2632351,
970339,1454507,
970348,2068936,
970408,409027,
970428,573516,
970446,2672285,
970461,173645,
970470,875829,
970510,1755715,
970550,477694,
970587,1163119,
970594,96117,
970602,2330349,
970652,1226765,
970661,1118103,
970676,266164,
970688,2442915,
970717,1794835,
970762,120904,
970805,112219,
970814,505528,
970821,766258,
970826,888938,
970833,577958,
970862,2037996,
970900,1320867,
970928,2731966,
970962,1745760,
970966,1253448,
971016,2658532,
971020,2089925,
971034,2564663,
971046,43841,
971054,1228282,
971124,717952,
971147,1383342,
971152,716850,
971156,2680188,
971180,1491578,
971190,1923715,
971204,1696131,
971209,2550688,
971221,470221,
971241,2626666,
971245,2622377,
971281,3300897,
971296,2831001,
971322,2415572,
971331,1598875,
971342,2029108,
971380,2117400,
971386,3243810,
971398,2062768,
971412,2649853,
971417,1584450,
971509,2350551,
971522,3326626,
971553,1780676,
971597,2937936,
971628,1386566,
971646,104224,
971664,914288,
971708,1207554,
971723,2391411,
971746,1638341,
971753,692807,
971758,2163486,
971771,1927625,
971775,1586658,
971784,3204643,
971798,1310030,
971809,852048,
971860,1800262,
971866,523690,
971873,403310,
971877,2981456,
971884,3076567,
971902,2592866,
971983,3013280,
972009,3047845,
972051,3325205,
972103,1731359,
972167,1254939,
972190,2229548,
972224,1390087,
972248,2592061,
972258,378012,
972278,1921494,
972294,99840,
972304,3034848,
972364,473308,
972382,3134823,
972396,2063145,
972471,2866634,
972495,3248948,
972524,1756261,
972529,1657563,
972546,157159,
972587,1505242,
972597,165939,
972602,1225513,
972653,805121,
972677,1353677,
972738,2729759,
972751,2723506,
972796,2573406,
972816,1789833,
972831,1204112,
972892,431170,
972919,1120787,
972932,905669,
972947,43213,
972975,748997,
973002,2190533,
973048,2028462,
973064,2176801,
973071,1873641,
973086,2276647,
973124,1585325,
973128,3002253,
973146,2271266,
973150,2165645,
973159,1902289,
973163,1445870,
973170,690839,
973193,1388336,
973198,723735,
973204,999926,
973224,781125,
973272,2086139,
973283,483818,
973294,2608227,
973321,913077,
973416,2618898,
973435,1771641,
973444,1711072,
973451,2047777,
973475,2662932,
973494,750091,
973504,2306028,
973530,667855,
973543,910043,
973547,3080378,
973554,2123997,
973564,1568540,
973589,2912416,
973627,1020449,
973633,167644,
973638,3259557,
973642,1664670,
973682,2010151,
973689,500136,
973727,2052796,
973743,506326,
973774,1003833,
973778,997738,
973793,1972777,
973811,733548,
973827,1852063,
973839,2562195,
973845,275951,
973849,247304,
973853,1039268,
973872,2857894,
973879,941872,
973887,3361726,
973891,3090361,
973898,3333693,
973917,2431853,
973931,866029,
973948,2492883,
973981,1890512,
973992,1577586,
974039,2500481,
974085,2104136,
974114,3137856,
974156,3177577,
974185,3346064,
974200,2492469,
974209,319211,
974224,369833,
974238,2681272,
974269,537514,
974274,426610,
974310,1818714,
974320,2015720,
974336,2331653,
974342,540383,
974368,936727,
974395,2873486,
974491,955148,
974528,555581,
974534,825125,
974539,2922975,
974550,1329202,
974586,1572745,
974590,1874569,
974594,3197072,
974653,2509423,
974659,3368102,
974702,3296727,
974744,2277716,
974821,526326,
974863,1134383,
974884,1245293,
974898,1328099,
974906,1832436,
974976,2382100,
974980,2443082,
975023,2066597,
975040,1465211,
975044,2516731,
975084,3182046,
975095,782929,
975099,755495,
975125,827191,
975145,295109,
975152,1544746,
975160,1865256,
975226,1741208,
975230,873711,
975262,1971852,
975329,1599491,
975371,2149499,
975377,1568718,
975384,2845202,
975395,2475747,
975418,1654722,
975486,3193814,
975491,415387,
975510,2168172,
975549,3165170,
975556,2280081,
975586,2946362,
975643,1189281,
975677,3242856,
975717,1062842,
975726,2112806,
975738,978475,
975750,1396003,
975764,3377867,
975773,70029,
975777,135192,
975873,1919258,
975891,75200,
975897,2640704,
975904,1192163,
975914,2364385,
975943,2233191,
975972,2911498,
975977,2072949,
975984,180220,
975991,637337,
976038,1903564,
976125,1263161,
976227,1348204,
976234,2190138,
976243,1020484,
976256,1000277,
976278,1866818,
976290,922007,
976357,722001,
976365,2574072,
976378,947238,
976412,3244956,
976419,1219662,
976449,178606,
976495,2217628,
976514,2660743,
976564,473437,
976608,777122,
976643,196170,
976668,371552,
976690,616774,
976702,1065406,
976713,1290618,
976721,3272081,
976761,1664203,
976801,2416784,
976807,3329869,
976813,2824102,
976835,2611345,
976847,266285,
976890,685538,
976911,576277,
976979,3163749,
977003,3320651,
977023,1341843,
977044,529381,
977054,353579,
977059,1891870,
977064,2609062,
977096,2211703,
977144,54460,
977160,968605,
977182,427222,
977186,1229136,
977198,2125610,
977225,2319444,
977235,1368098,
977269,2829770,
977294,374820,
977318,1424926,
977322,550486,
977335,2138290,
977339,934893,
977389,2256941,
977397,3388396,
977455,1594531,
977463,3236463,
977478,721384,
977509,2479904,
977516,2413475,
977546,3316892,
977567,777665,
977591,3314916,
977614,96300,
977623,608588,
977690,714143,
977698,96670,
977704,1221739,
977712,2585937,
977718,1857504,
977730,1363393,
977736,593520,
977781,110677,
977794,1149554,
977812,1142054,
977829,1217055,
977846,539714,
977851,630274,
977864,2097374,
977871,3128469,
977932,1623794,
977985,2386189,
977993,777492,
978009,2296553,
978014,873956,
978026,3028413,
978065,883916,
978147,370691,
978155,2418228,
978189,2446359,
978308,456926,
978312,1755371,
978323,337652,
978333,2086564,
978344,635533,
978353,2002490,
978395,2993458,
978431,2206317,
978440,906188,
978455,931827,
978508,923321,
978513,1848651,
978546,3372994,
978568,3104360,
978626,2788490,
978636,1184474,
978644,2738070,
978649,1628699,
978653,3076393,
978665,3237601,
978680,1451454,
978707,2918010,
978714,3350177,
978747,1244975,
978751,2149478,
978764,124759,
978874,438371,
978889,2146520,
978903,92917,
978907,2956437,
978926,2328562,
978952,1613053,
979075,1133619,
979192,1600274,
979202,1890205,
979223,1170440,
979229,2573568,
979264,2231634,
979286,90165,
979316,2064684,
979369,3085934,
979374,2170558,
979393,730294,
979398,871169,
979461,1033469,
979469,3250288,
979515,756298,
979529,377281,
979570,1739846,
979576,1705524,
979656,2814936,
979669,988105,
979706,663108,
979724,1790976,
979747,82924,
979753,1158856,
979778,3143783,
979784,2046453,
979825,2032242,
979849,3002962,
979868,1390001,
979873,3150573,
979878,2389853,
979895,117083,
979901,2109064,
979941,761082,
979955,2602323,
979962,1462965,
979987,2698289,
979991,180353,
980011,1952433,
980044,1001426,
980049,2841356,
980137,261163,
980165,1993772,
980181,1992601,
980197,3400064,
980202,1794008,
980223,941070,
980239,1360954,
980249,1243777,
980263,1386586,
980269,3337473,
980318,1035504,
980350,1884866,
980361,1887464,
980365,1942146,
980381,624508,
980385,2925163,
980392,265247,
980400,2085195,
980426,458552,
980460,385694,
980510,2106610,
980533,2368294,
980538,291055,
980544,2732845,
980564,1157531,
980572,1483648,
980581,513645,
980606,1220929,
980646,2965003,
980658,2629346,
980761,1668182,
980787,2182182,
980798,560444,
980802,1160293,
980874,1626281,
980880,1765916,
980955,2092005,
980979,1868261,
980984,2160699,
981070,1571729,
981091,879378,
981107,3044920,
981127,1950220,
981133,2170339,
981146,1192376,
981150,2662797,
981187,1579316,
981229,1794119,
981291,1829962,
981301,3312691,
981305,917461,
981322,1299354,
981351,3013494,
981371,1266529,
981375,2303813,
981412,1498130,
981417,3202881,
981431,2504389,
981436,2608665,
981454,82632,
981459,709770,
981466,1963430,
981478,2011424,
981486,3201161,
981572,609478,
981598,232792,
981607,165760,
981679,139827,
981684,2844169,
981701,299547,
981716,3155605,
981732,2877946,
981748,1312831,
981784,461574,
981864,2168564,
981918,161114,
981971,2045043,
981990,2936928,
981999,2962364,
982009,984708,
982066,1069540,
982080,2123626,
982103,501935,
982160,2648055,
982166,2012917,
982170,1022486,
982175,2117096,
982180,2256139,
982190,106772,
982231,261747,
982253,2082876,
982282,1381603,
982292,1774441,
982352,2524963,
982395,1250787,
982429,137900,
982433,2929652,
982438,2791906,
982451,1555387,
982489,1120753,
982494,2469459,
982500,2227319,
982521,976153,
982526,2041208,
982534,3381237,
982550,206731,
982588,308403,
982593,443046,
982615,470951,
982648,1832096,
982653,3326672,
982659,1005358,
982669,3171522,
982673,1834465,
982682,3343397,
982701,2400302,
982743,1305964,
982785,459083,
982799,1593892,
982809,2286311,
982832,640669,
982866,2135142,
982872,1587760,
982957,2902002,
982978,642322,
982985,459127,
983001,791118,
983008,449578,
983181,1835609,
983186,671270,
983278,1232416,
983282,1787120,
983366,1664026,
983371,1789088,
983392,2309875,
983406,745086,
983417,3267854,
983425,1102030,
983468,2620236,
983477,2704786,
983504,73634,
983515,2482251,
983520,425592,
983573,2135075,
983613,397823,
983676,664410,
983710,1303282,
983756,3356170,
983782,1721272,
983880,2461441,
983905,18901,
983973,2012122,
983978,421853,
984007,328931,
984012,2606255,
984036,1858919,
984041,2384399,
984058,2038209,
984071,579880,
984190,2903019,
984194,164930,
984221,3041233,
984254,2064807,
984263,798058,
984341,820783,
984350,2513819,
984390,1721617,
984395,866848,
984403,3256371,
984407,1743654,
984411,2800956,
984508,2635743,
984585,3418735,
984620,2288613,
984643,1448081,
984654,1975156,
984782,125200,
984801,2006245,
984827,2265721,
984836,2547054,
984866,832816,
984870,2078652,
984875,1994645,
984930,283095,
984944,2298185,
984949,1080189,
984984,152828,
984988,2854846,
984999,1116987,
985025,2009922,
985034,2751101,
985067,2586575,
985079,3165999,
985085,2240644,
985122,1300091,
985167,145635,
985171,2103810,
985219,2629889,
985289,3338267,
985294,367796,
985339,1815724,
985384,679377,
985391,922121,
985404,1781529,
985409,2443961,
985415,715955,
985433,506597,
985439,3042090,
985452,2585934,
985478,1445719,
985485,2806282,
985525,1399899,
985540,1213816,
985613,2901450,
985619,1896509,
985625,962603,
985676,423966,
985711,1609306,
985740,894476,
985799,2503977,
985839,245669,
985860,1382146,
985890,1765576,
985941,2097570,
985946,314664,
985954,2787498,
985970,2864229,
986026,583328,
986079,2507876,
986102,1122665,
986106,343250,
986145,1980468,
986209,2852671,
986269,2903735,
986287,1073107,
986304,2763606,
986313,2766193,
986321,703549,
986345,443897,
986395,2105356,
986433,3197602,
986466,840556,
986484,1394545,
986496,3400689,
986503,1863864,
986539,524532,
986543,1291888,
986547,3254117,
986557,2665386,
986582,3400034,
986600,1801121,
986611,1080491,
986615,3163180,
986654,1030291,
986660,2211523,
986674,1260872,
986678,1058833,
986682,288915,
986757,1697034,
986762,1222759,
986787,1196596,
986794,383268,
986814,2057317,
986860,3194474,
986878,535426,
986898,262692,
986905,3253440,
987005,1727063,
987028,2402194,
987057,617498,
987098,3372464,
987145,1319768,
987149,687564,
987158,1030143,
987163,989506,
987172,2848236,
987186,1870454,
987215,279846,
987291,281096,
987314,3376942,
987340,622540,
987371,3158150,
987384,1104445,
987390,1525209,
987419,453349,
987442,3317092,
987596,1001312,
987662,1406768,
987672,537900,
987688,390148,
987730,770991,
987823,3013298,
987840,160610,
987854,2847134,
987896,377557,
987903,484125,
987908,3111003,
987967,2196970,
987973,2061672,
987986,2121298,
987990,38830,
988002,2825250,
988006,1081026,
988040,1868335,
988191,3264620,
988201,583582,
988267,575860,
988307,2622707,
988319,3336819,
988352,2786648,
988359,2970330,
988388,3082190,
988392,1436916,
988418,2328899,
988516,3124677,
988554,775810,
988584,977015,
988598,2529066,
988605,2427526,
988609,2107054,
988699,658057,
988706,2825055,
988713,2008845,
988727,429260,
988744,3350673,
988776,574185,
988790,2848606,
988812,2135505,
988856,1793550,
988862,210372,
988889,465465,
988897,823892,
988918,2768832,
988922,2689772,
988926,3298418,
988955,1751923,
988990,1814168,
989008,764666,
989013,247010,
989026,2825091,
989040,1190887,
989055,108180,
989061,3200106,
989065,1013763,
989095,1930483,
989154,922567,
989164,658124,
989186,1873340,
989254,836085,
989272,414116,
989315,2316060,
989335,565054,
989432,2881701,
989450,979551,
989466,2096600,
989475,2636741,
989517,2663676,
989538,266690,
989546,1324968,
989579,314046,
989583,1384640,
989651,2333335,
989658,1357495,
989666,2884075,
989671,273723,
989678,527982,
989685,1710258,
989693,1631491,
989762,1757556,
989767,858538,
989787,911473,
989801,3350950,
989812,3163556,
989822,736628,
989929,2148781,
989943,500253,
989991,638201,
989995,2293727,
990024,607815,
990041,1606494,
990071,2960933,
990157,2921088,
990168,701397,
990180,2357487,
990184,2219618,
990188,1206790,
990192,668318,
990198,1236902,
990212,1553350,
990293,2104977,
990311,1370618,
990381,824598,
990407,832652,
990415,1608733,
990448,532481,
990505,3411185,
990521,1633962,
990532,2128760,
990642,770526,
990649,3314191,
990653,1525486,
990670,724384,
990705,289971,
990729,54431,
990763,3199448,
990768,2953673,
990772,3187659,
990802,1346059,
990818,559547,
990829,1198439,
990834,430679,
990858,3171444,
990904,856625,
990908,1452622,
990918,3319182,
990934,1234430,
990941,2186764,
990948,69182,
990967,478748,
990996,2345422,
991017,401903,
991049,1157801,
991055,570816,
991075,1175401,
991103,3000421,
991113,2119593,
991119,973414,
991161,1835414,
991167,1594143,
991207,569776,
991314,623462,
991323,1312583,
991340,1928812,
991370,2944509,
991381,2425861,
991470,2903270,
991495,2646368,
991515,3312562,
991519,886049,
991555,1935957,
991562,177919,
991594,3227433,
991600,3245842,
991614,704367,
991638,1678546,
991667,1357715,
991672,2147855,
991793,3362016,
991933,2731043,
991993,752870,
992005,3183861,
992079,1646185,
992094,997159,
992098,1653054,
992129,1115999,
992145,2231614,
992156,3374121,
992191,2714713,
992223,73224,
992268,148008,
992275,3302483,
992283,1420368,
992318,1327812,
992343,4827,
992419,1762182,
992474,2654597,
992478,2579176,
992496,557882,
992500,266930,
992507,785438,
992517,1763090,
992529,1232992,
992534,1760219,
992566,1139582,
992580,3387572,
992594,758510,
992600,461523,
992641,3311176,
992647,37743,
992677,1853046,
992692,2433938,
992700,173422,
992783,61691,
992789,2141276,
992794,2415562,
992798,2327027,
992827,2394676,
992859,820932,
992871,1733428,
992915,2315473,
992960,2894174,
992987,552363,
993007,2587527,
993014,1898958,
993019,934890,
993054,1630986,
993109,1935425,
993122,677308,
993145,631791,
993164,3280616,
993224,200805,
993240,109283,
993276,402735,
993316,2341117,
993320,3083587,
993343,1085641,
993347,3360800,
993407,1159314,
993477,491178,
993481,3172416,
993592,203162,
993600,517025,
993635,1286773,
993666,319304,
993672,1219223,
993684,2161079,
993697,3358701,
993760,1935279,
993767,1438463,
993776,2039164,
993794,565462,
993804,579029,
993837,2273106,
993842,1530678,
993859,2703674,
993888,1915889,
993932,1029377,
993936,2357233,
993953,618102,
994053,1418478,
994075,1717701,
994130,2238556,
994134,2713198,
994162,1489545,
994166,2509831,
994196,3104476,
994203,1082598,
994226,2554229,
994235,2190647,
994250,1294852,
994335,442000,
994349,1599626,
994353,737790,
994369,1020045,
994377,45830,
994381,693214,
994399,483786,
994413,2726867,
994443,2108864,
994447,2513634,
994525,1704512,
994531,1752496,
994535,2363414,
994546,759087,
994558,2786651,
994592,2175193,
994621,1486154,
994642,439954,
994687,1356351,
994801,2957899,
994896,909899,
994904,1040763,
994913,2028386,
994958,1668799,
994966,2207088,
994975,2852761,
995019,2288397,
995039,1825582,
995045,1200049,
995059,1268983,
995067,682526,
995189,2142912,
995204,2765739,
995208,2905506,
995223,2491530,
995233,869617,
995243,1764628,
995259,2292169,
995292,1778180,
995500,909818,
995507,2717067,
995555,1798210,
995563,977639,
995580,596029,
995638,1364792,
995647,319577,
995651,854900,
995657,3064975,
995715,1990356,
995752,593239,
995799,3035245,
995804,364582,
995843,3392539,
995862,3313127,
995866,3214340,
995898,1866473,
995915,2621523,
995920,3077209,
995938,747614,
995969,833819,
995986,3268415,
995993,1926018,
996001,2086530,
996033,3037722,
996056,306314,
996062,2115783,
996113,1248397,
996123,3235155,
996142,1994035,
996154,2378329,
996161,766440,
996185,2179180,
996194,458696,
996204,852601,
996218,666264,
996245,466703,
996254,833959,
996258,2009312,
996340,2329022,
996446,1693526,
996622,3096511,
996636,97661,
996647,3183581,
996672,934002,
996838,1064704,
996842,807030,
996855,3064690,
996860,480941,
996880,2161657,
996929,959747,
996970,2138242,
996998,87414,
997002,3402136,
997028,1562442,
997042,3047678,
997053,345774,
997076,413149,
997117,1108802,
997193,1245504,
997203,378209,
997252,451076,
997263,229376,
997267,1913638,
997369,2016957,
997373,3302519,
997403,1223303,
997423,2639825,
997428,388563,
997437,2212357,
997445,2303090,
997452,1966394,
997476,933669,
997494,3042125,
997500,3063781,
997533,423419,
997548,1499960,
997588,929164,
997596,361939,
997601,2895504,
997605,836485,
997633,2591865,
997637,1222671,
997641,2556461,
997693,31478,
997698,1120198,
997724,601364,
997768,230401,
997844,3134241,
997853,2899577,
997858,884042,
997872,1488928,
997895,3174224,
998029,1990099,
998047,2020825,
998079,3339991,
998100,1616984,
998183,2632523,
998196,3037194,
998296,259073,
998304,3140560,
998319,2638965,
998344,1271783,
998349,1580507,
998368,1673065,
998374,1977516,
998378,6349,
998455,1246411,
998461,492962,
998501,3270915,
998543,1730946,
998561,2134020,
998565,2854165,
998610,253329,
998618,174497,
998681,1214423,
998690,3315498,
998697,2214202,
998712,2033634,
998716,3054343,
998749,1991591,
998795,3267770,
998799,173030,
998851,2320304,
998942,145106,
998946,1272190,
998974,2906094,
998999,1797004,
999004,2310911,
999015,2524567,
999023,536102,
999044,24386,
999057,2333628,
999150,1656303,
999162,3037915,
999201,1371643,
999207,326235,
999319,556498,
999344,1518310,
999376,31716,
999380,1301344,
999408,329380,
999507,733473,
999532,3278356,
999599,1791760,
999641,3013302,
999646,155474,
999650,1266630,
999658,2806756,
999665,2937375,
999670,1988698,
999688,360319,
999716,1293199,
999752,1848831,
999760,3240919,
999764,275115,
999778,1043576,
999791,3347858,
999841,1877847,
999851,1415063,
999857,2241253,
999875,136280,
999880,600800,
999926,1637061,
999944,1830492,
999964,377004,
1000001,2237882,
1000017,858605,
1000025,160837,
1000030,1470336,
1000085,1099137,
1000089,1652786,
1000109,1423247,
1000181,849742,
1000203,1826739,
1000209,1267595,
1000234,1820949,
1000246,2681884,
1000294,1184171,
1000300,3181591,
1000308,1895054,
1000347,1090427,
1000353,2892499,
1000358,2341283,
1000374,2370759,
1000381,3163041,
1000391,663605,
1000415,473527,
1000433,1340049,
1000458,136138,
1000467,1047401,
1000478,1654409,
1000539,1156668,
1000554,655116,
1000569,2138866,
1000599,2564064,
1000638,841729,
1000650,2645806,
1000668,2088253,
1000703,902976,
1000711,3140975,
1000735,1946757,
1000749,460354,
1000788,1341323,
1000792,913854,
1000813,2190408,
1000819,2737177,
1000850,2779746,
1000873,1080995,
1000889,1946937,
1000897,2574697,
1000906,68887,
1000913,545283,
1000954,3321182,
1000976,2764433,
1000987,3075823,
1000998,2008147,
1001012,2242882,
1001064,3201867,
1001106,710965,
1001152,2743786,
1001171,1336652,
1001178,1903017,
1001199,366757,
1001206,160816,
1001236,873729,
1001264,283513,
1001272,2739793,
1001282,3103795,
1001286,2083451,
1001312,2478881,
1001396,1502390,
1001461,2110095,
1001481,296285,
1001486,638220,
1001525,2413701,
1001572,1585333,
1001576,1925968,
1001580,767856,
1001585,2008843,
1001616,1316346,
1001644,2505640,
1001648,3066484,
1001670,2878845,
1001706,1516030,
1001719,396171,
1001734,3403782,
1001789,3396556,
1001829,3005277,
1001879,2002963,
1001960,2391541,
1002060,404794,
1002064,326410,
1002075,2975614,
1002080,2488135,
1002087,1998332,
1002094,504749,
1002110,3014915,
1002119,497862,
1002127,983138,
1002209,203376,
1002216,1285874,
1002227,99751,
1002286,1519498,
1002304,2313501,
1002315,3346905,
1002345,1808207,
1002358,1718046,
1002382,2806691,
1002409,1900373,
1002442,2725856,
1002450,914336,
1002456,257479,
1002464,3158838,
1002492,1590094,
1002507,2391270,
1002518,3023931,
1002554,1503446,
1002559,1465567,
1002615,681680,
1002634,3104242,
1002645,733703,
1002657,336626,
1002676,1019563,
1002696,766877,
1002795,2442770,
1002843,1045053,
1002883,1684622,
1002918,574577,
1002922,2581734,
1002935,1904511,
1002956,2189508,
1002979,527961,
1003001,1358268,
1003039,2746521,
1003053,942756,
1003059,3088009,
1003091,1729796,
1003118,571603,
1003140,1466280,
1003153,1157621,
1003158,1920803,
1003167,1955455,
1003175,2707433,
1003209,1598317,
1003214,3243260,
1003240,2967731,
1003256,3085155,
1003261,2198051,
1003352,2627953,
1003356,1099741,
1003381,2626668,
1003415,2817199,
1003470,2017739,
1003475,3103505,
1003496,482144,
1003563,2268564,
1003573,2630375,
1003577,1513274,
1003603,1877417,
1003623,3117201,
1003642,1320656,
1003663,1769256,
1003695,1778339,
1003699,3288594,
1003716,2631938,
1003737,1212836,
1003746,265852,
1003798,2838396,
1003802,123908,
1003817,2825899,
1003827,1662249,
1003863,1470683,
1003924,1197588,
1003944,2009178,
1004033,749277,
1004041,1515829,
1004054,2907951,
1004066,424627,
1004166,29225,
1004208,1216289,
1004228,3099890,
1004232,1745472,
1004264,318775,
1004362,3219298,
1004376,109446,
1004381,1308760,
1004390,1244388,
1004426,3115836,
1004431,1969552,
1004503,226303,
1004509,1141038,
1004521,2106639,
1004526,2560192,
1004587,2595421,
1004601,1575682,
1004613,1577806,
1004618,784130,
1004627,3149893,
1004635,541023,
1004647,2150111,
1004716,2089309,
1004726,417103,
1004731,2334476,
1004738,3029870,
1004743,450372,
1004752,2890194,
1004760,2767619,
1004808,2519922,
1004812,2757457,
1004850,697600,
1004946,2209395,
1004957,1033450,
1004970,2590256,
1005019,2833525,
1005024,1548680,
1005047,244172,
1005080,201777,
1005100,3166613,
1005186,1207091,
1005274,1061992,
1005307,3096976,
1005335,3230561,
1005340,183918,
1005344,2140417,
1005418,2607122,
1005437,198845,
1005501,1597933,
1005596,2710216,
1005600,30347,
1005604,1320012,
1005631,2885407,
1005636,2646040,
1005720,1165507,
1005787,2035095,
1005802,2516838,
1005887,266683,
1005924,948284,
1005950,864893,
1005955,2646392,
1005982,1401083,
1005986,1928834,
1005997,2468302,
1006019,2228863,
1006039,1017255,
1006050,2690554,
1006056,2947513,
1006072,2925139,
1006081,2215267,
1006096,2921991,
1006154,3153747,
1006171,2558116,
1006191,703276,
1006206,2642501,
1006215,587472,
1006228,858924,
1006232,2978316,
1006264,2789548,
1006295,1816294,
1006325,1296600,
1006345,1458864,
1006441,2711623,
1006448,1610052,
1006487,2239169,
1006528,707449,
1006541,2097462,
1006554,2361141,
1006564,2777986,
1006588,2596807,
1006648,38835,
1006655,3240116,
1006659,1163576,
1006664,1533352,
1006668,2144055,
1006695,280391,
1006721,1981889,
1006757,88926,
1006805,122888,
1006810,2683849,
1006818,557851,
1006843,1723411,
1006880,44327,
1006884,1589268,
1006888,1932590,
1006893,2739553,
1006923,3150468,
1006928,2684636,
1006983,1156990,
1006991,3236375,
1007070,3346614,
1007080,2507314,
1007102,1664805,
1007124,2762485,
1007130,2568827,
1007141,1808079,
1007212,3010429,
1007226,1530401,
1007233,817008,
1007255,1892942,
1007272,2660377,
1007277,2622544,
1007306,2766170,
1007311,710075,
1007328,1764349,
1007369,2586642,
1007423,1929599,
1007461,2805960,
1007479,1585873,
1007483,2128822,
1007493,607550,
1007565,2157222,
1007631,499264,
1007638,1546180,
1007815,2192089,
1007869,2609048,
1007981,1043944,
1008038,1347084,
1008063,2218472,
1008121,1062326,
1008157,3278270,
1008234,3331744,
1008242,1859084,
1008246,3257394,
1008251,788194,
1008284,968339,
1008288,1848064,
1008305,1325096,
1008314,217027,
1008332,1983541,
1008357,419145,
1008362,1725598,
1008377,1026348,
1008382,2780401,
1008411,1476700,
1008418,2808498,
1008423,1782628,
1008449,1263849,
1008492,1625018,
1008503,2973353,
1008520,777015,
1008524,3356189,
1008539,998719,
1008546,2858677,
1008557,1435309,
1008635,3267527,
1008646,3179212,
1008650,1473567,
1008660,135008,
1008689,3079581,
1008701,2623934,
1008724,1984506,
1008766,3334213,
1008772,2642472,
1008820,1839805,
1008841,1530177,
1008853,1154611,
1008878,3335311,
1008928,2819270,
1008937,1656749,
1008947,1833913,
1009035,3007310,
1009072,3176054,
1009096,745470,
1009125,2171761,
1009215,1618287,
1009221,278530,
1009231,3058088,
1009275,2491709,
1009293,2533725,
1009299,880394,
1009335,140631,
1009421,1363708,
1009432,3169155,
1009445,3217670,
1009451,2618602,
1009463,588890,
1009501,592011,
1009509,3214852,
1009513,1326076,
1009534,1168976,
1009539,736922,
1009555,503204,
1009571,1343439,
1009621,3274175,
1009679,373247,
1009691,1462765,
1009704,334327,
1009713,2347634,
1009737,2406285,
1009768,2316142,
1009785,1647098,
1009795,3011857,
1009805,1206651,
1009816,2369281,
1009821,2352725,
1009868,2465078,
1009885,2056970,
1009897,3366040,
1009904,780895,
1009913,1879269,
1010044,736338,
1010059,1798618,
1010076,2936645,
1010094,2019289,
1010100,325849,
1010104,2622104,
1010134,486179,
1010144,1385193,
1010181,147646,
1010242,685489,
1010248,2930831,
1010267,2576814,
1010357,1949467,
1010394,2164218,
1010494,2963540,
1010504,2070825,
1010510,285933,
1010516,3054797,
1010521,2824539,
1010536,1953923,
1010543,2898089,
1010621,2270011,
1010633,17973,
1010740,1257575,
1010755,2985094,
1010778,1263783,
1010795,2506247,
1010838,1691892,
1010866,172736,
1010871,1522260,
1010893,242328,
1010934,1235143,
1010957,2442890,
1010983,2261750,
1011009,2043204,
1011060,1054349,
1011185,1897758,
1011194,1027789,
1011210,1761867,
1011232,2209527,
1011245,1287593,
1011250,2107551,
1011286,267174,
1011303,1637902,
1011333,672694,
1011376,3313266,
1011449,1113213,
1011513,1354909,
1011521,72728,
1011564,1963694,
1011591,388175,
1011625,2975434,
1011661,2284058,
1011675,1663192,
1011693,1487372,
1011702,1039285,
1011724,1836083,
1011733,2248678,
1011752,2691727,
1011776,2121022,
1011786,2824655,
1011805,2993293,
1011829,2341123,
1011876,2689442,
1011880,276418,
1011911,52077,
1011922,3086834,
1011967,1456887,
1011971,3133037,
1012021,2161314,
1012030,1064295,
1012035,3077401,
1012053,2608033,
1012099,833389,
1012217,178861,
1012254,136445,
1012258,258029,
1012297,272665,
1012359,180960,
1012369,2718375,
1012395,1255989,
1012399,2541225,
1012408,666628,
1012486,2080950,
1012492,698918,
1012505,1888705,
1012516,2473988,
1012600,58743,
1012616,1712348,
1012652,3016229,
1012665,2153259,
1012716,2305662,
1012766,3269350,
1012797,2297248,
1012809,2927323,
1012818,2688347,
1012830,973104,
1012850,906141,
1012876,838053,
1012913,2331214,
1012917,51833,
1012934,22669,
1012938,2838240,
1012962,2340838,
1012982,1661557,
1013013,2301112,
1013019,107263,
1013025,465930,
1013048,3356950,
1013119,3081897,
1013126,1992224,
1013143,478334,
