Unnamed: 0,order_id,tip
11602,2907951,1
11603,29225,0
11604,1216289,1
11605,3219298,0
11606,109446,0
11607,1308760,0
11608,1244388,0
11609,2595421,0
11610,541023,0
11611,2334476,1
11612,3029870,1
11613,697600,0
11614,1207091,0
11615,1061992,0
11616,2607122,1
11617,2710216,1
11618,1320012,1
11619,2646040,0
11620,1165507,1
11621,2516838,0
11622,948284,1
11623,1401083,0
11624,2921991,0
11625,858924,0
11626,2711623,1
11627,2239169,1
11628,2097462,0
11629,2777986,0
11630,2596807,0
11631,38835,0
11632,1533352,0
11633,557851,1
11634,1589268,0
11635,2739553,1
11636,2684636,1
11637,3236375,0
11638,3346614,0
11639,2507314,0
11640,2762485,1
11641,1808079,0
11642,1892942,1
11643,1929599,1
11644,2805960,1
11645,2128822,0
11646,607550,1
11647,2609048,0
11648,1043944,0
11649,1062326,1
11650,3331744,0
11651,1725598,0
11652,777015,1
11653,3356189,0
11654,2858677,0
11655,3267527,0
11656,3179212,0
11657,3079581,1
11658,3334213,1
11659,1839805,1
11660,1154611,1
11661,3335311,1
11662,1656749,0
11663,745470,1
11664,2533725,0
11665,2618602,1
11666,588890,0
11667,1168976,1
11668,736922,1
11669,1343439,1
11670,2352725,0
11671,1798618,1
11672,2936645,1
11673,325849,0
11674,147646,1
11675,685489,1
11676,2930831,0
11677,2164218,1
11678,2270011,1
11679,17973,1
11680,2506247,1
11681,1691892,1
11682,242328,0
11683,2442890,0
11684,1897758,0
11685,2209527,0
11686,1354909,1
11687,72728,0
11688,2284058,1
11689,2691727,1
11690,2341123,1
11691,52077,0
11692,3133037,0
11693,2161314,0
11694,136445,0
11695,258029,0
11696,180960,0
11697,1255989,1
11698,2473988,1
11699,58743,0
11700,2297248,0
11701,51833,0
11702,22669,0
11703,1661557,1
11704,3081897,0
11705,1992224,0
11706,1956767,0
11707,949435,1
11708,2454834,1
11709,1634216,1
11710,1728437,1
11711,1977584,0
11712,615182,1
11713,862857,1
11714,1425869,0
11715,1307435,1
11716,1973371,1
11717,1134035,0
11718,573466,1
11719,3035834,1
11720,196872,1
11721,231387,0
11722,1598679,1
11723,2309763,1
11724,366282,1
11725,229255,1
11726,1498247,1
11727,3355430,1
11728,1938356,0
11729,1326562,0
11730,1117733,0
11731,3376999,0
11732,2428582,1
11733,3042034,0
11734,1260642,0
11735,394440,0
11736,1177699,0
11737,1481092,0
11738,1716611,0
11739,2299855,0
11740,2334612,1
11741,2791380,1
11742,2161976,1
11743,1741106,0
11744,2150194,1
11745,2642228,0
11746,2853866,0
11747,1780117,0
11748,2391833,1
11749,1388942,0
11750,194181,0
11751,1694413,1
11752,334259,0
11753,2747270,1
11754,1846316,1
11755,1874008,0
11756,1773205,0
11757,2414594,0
11758,1877898,0
11759,956958,0
11760,2023396,1
11761,2656776,0
11762,1612043,1
11763,717387,1
11764,1546381,1
11765,1170242,0
11766,1775303,1
11767,2103828,0
11768,915204,1
11769,2699895,1
11770,707217,0
11771,2652472,0
11772,1711281,1
11773,2760436,1
11774,1425467,1
11775,3397286,1
11776,1061068,1
11777,1249400,0
11778,1542413,0
11779,812491,1
11780,1125975,0
11781,1117982,1
11782,2388276,0
11783,475262,0
11784,3317683,0
11785,1168431,1
11786,145559,0
11787,2764673,0
11788,509352,1
11789,1017914,1
11790,993403,1
11791,1481761,0
11792,1440789,1
11793,2633775,1
11794,479860,0
11795,3351251,1
11796,2242797,0
11797,3041224,0
11798,825242,0
11799,2410815,1
11800,1340633,0
11801,3053073,0
11802,216081,0
11803,2074296,1
11804,1025260,1
11805,2533143,1
11806,718237,1
11807,1032626,0
11808,3113034,0
11809,55299,1
11810,418462,0
11811,2531730,1
11812,740082,1
11813,548049,0
11814,1651055,1
11815,1122506,1
11816,3373226,1
11817,1552461,0
11818,107446,1
11819,2761587,0
11820,1293955,1
11821,754072,0
11822,2966168,1
11823,2301638,1
11824,3156710,0
11825,1837606,0
11826,13771,0
11827,466831,0
11828,2152225,1
11829,2799612,1
11830,366617,1
11831,986009,0
11832,2894844,0
11833,2916908,1
11834,2326984,0
11835,245832,0
11836,331461,0
11837,3069553,0
11838,2371987,1
11839,857698,1
11840,3164840,1
11841,2887135,0
11842,3098654,0
11843,2460336,0
11844,1776705,0
11845,2469458,1
11846,1332766,0
11847,3253145,0
11848,226038,0
11849,269479,1
11850,3365478,1
11851,2121349,0
11852,2426817,1
11853,1280626,1
11854,2062488,0
11855,2566803,1
11856,2754234,0
11857,2531786,1
11858,1535763,0
11859,2050273,0
11860,2140883,0
11861,2781176,1
11862,2949108,0
11863,1019783,1
11864,2162224,0
11865,2589701,0
11866,3228421,1
11867,2562157,1
11868,65733,0
11869,1581001,0
11870,1905556,0
11871,2423397,0
11872,3338592,1
11873,434365,0
11874,2475979,1
11875,628141,1
11876,3176552,1
11877,306045,0
11878,1668133,1
11879,679985,0
11880,2328689,1
11881,1270740,0
11882,1096563,0
11883,1820239,0
11884,2364216,0
11885,2624071,0
11886,2468397,0
11887,802447,0
11888,386890,1
11889,1919105,0
11890,2055672,0
11891,2922430,0
11892,1063755,1
11893,945800,1
11894,1385174,1
11895,2866687,0
11896,76706,1
11897,546266,1
11898,3296349,0
11899,2701024,0
11900,1764969,1
11901,1973833,1
11902,3258395,1
11903,2752737,1
11904,3328781,0
11905,2630964,0
11906,1740020,0
11907,2376384,1
11908,1688322,1
11909,2586756,1
11910,1411980,1
11911,964113,1
11912,1867418,0
11913,527555,1
11914,2732283,0
11915,866373,1
11916,1771953,0
11917,3078649,1
11918,3399499,0
11919,962688,1
11920,1134030,1
11921,2591046,0
11922,3144265,1
11923,512157,1
11924,91149,1
11925,1876864,1
11926,2160589,0
11927,3053696,0
11928,1487172,1
11929,1474970,1
11930,1139708,0
11931,733579,1
11932,256984,1
11933,2767903,1
11934,580243,0
11935,972123,0
11936,513004,0
11937,236835,1
11938,1856485,0
11939,3244510,1
11940,395467,1
11941,354091,0
11942,1207873,0
11943,3043913,1
11944,3120553,1
11945,3130399,1
11946,231094,1
11947,850291,0
11948,2607055,0
11949,1770081,1
11950,179222,0
11951,598687,1
11952,1536046,1
11953,483411,1
11954,1538567,0
11955,3211442,0
11956,3408271,0
11957,3171893,1
11958,1106904,1
11959,1339371,0
11960,1855415,0
11961,1630213,1
11962,819693,0
11963,1823676,0
11964,2671198,1
11965,1965994,0
11966,751284,0
11967,2183953,1
11968,2995725,0
11969,744195,1
11970,1813526,0
11971,1234361,0
11972,1001243,0
11973,2483018,1
11974,126121,0
11975,1480630,0
11976,1276348,0
11977,1613722,0
11978,1240033,1
11979,1179550,0
11980,2299882,1
11981,168357,1
11982,840916,0
11983,1541247,0
11984,233572,1
11985,1914257,0
11986,1725973,1
11987,902350,0
11988,276491,0
11989,2097474,1
11990,2940554,1
11991,1240189,0
11992,1892312,1
11993,2634931,0
11994,686233,1
11995,1518990,1
11996,49365,0
11997,2500655,0
11998,382563,1
11999,1553215,1
12000,1341384,0
12001,2904885,0
12002,2766595,1
12003,505647,0
12004,657154,0
12005,2747806,0
12006,2205590,0
12007,1481947,0
12008,408071,0
12009,2301520,0
12010,1926072,1
12011,923516,0
12012,1442227,1
12013,844405,1
12014,2672623,1
12015,1771368,1
12016,2430449,1
12017,409914,1
12018,1785344,1
12019,1649616,0
12020,3011721,1
12021,1075394,0
12022,1950365,1
12023,223560,1
12024,1718158,1
12025,2474376,0
12026,73885,1
12027,1976611,1
12028,1622626,0
12029,1409943,0
12030,1603839,1
12031,913813,1
12032,3150951,0
12033,2369786,0
12034,2091533,0
12035,1051995,1
12036,1389007,0
12037,1221717,1
12038,815161,1
12039,1214775,0
12040,2929106,1
12041,1842037,1
12042,1719692,1
12043,3395041,1
12044,3300529,0
12045,2716895,1
12046,934122,0
12047,111661,1
12048,3195265,0
12049,2809607,0
12050,1083629,1
12051,3111452,1
12052,2633645,0
12053,1154003,0
12054,2299196,1
12055,1559957,0
12056,1303019,1
12057,1727889,1
12058,854565,1
12059,397861,0
12060,1916727,0
12061,3207620,1
12062,2655425,1
12063,2055314,0
12064,2057318,1
12065,3188045,0
12066,3396597,0
12067,1738027,0
12068,2861444,0
12069,2553193,0
12070,56788,0
12071,2456522,0
12072,2331346,1
12073,1214886,0
12074,2403132,1
12075,3037146,1
12076,762448,0
12077,2215551,0
12078,642947,0
12079,3236084,1
12080,337789,0
12081,2309350,0
12082,2979511,1
12083,3194094,0
12084,617427,1
12085,1018822,0
12086,639811,0
12087,1942995,1
12088,2548412,0
12089,324106,0
12090,695036,0
12091,1198291,0
12092,1252113,1
12093,153572,1
12094,1933506,0
12095,329988,0
12096,176749,1
12097,1037453,1
12098,784060,1
12099,895436,1
12100,2476648,0
12101,1559898,0
12102,2073787,1
12103,1750524,0
12104,2847929,1
12105,3129405,0
12106,2857641,0
12107,2571343,0
12108,635137,1
12109,193585,0
12110,3189272,0
12111,2538472,1
12112,2715302,1
12113,507035,0
12114,258054,1
12115,2194250,0
12116,2183600,1
12117,2697324,1
12118,2497400,0
12119,3269227,1
12120,2547829,0
12121,1209814,0
12122,3217842,1
12123,1469840,1
12124,2993326,1
12125,3323708,1
12126,2902385,1
12127,1914386,0
12128,493162,0
12129,2869511,0
12130,3410404,0
12131,1979981,0
12132,1633008,1
12133,2704823,0
12134,2089438,0
12135,1464083,1
12136,2453132,1
12137,2204971,1
12138,79802,1
12139,2136717,0
12140,2497307,0
12141,2054310,1
12142,2935686,1
12143,1621881,0
12144,2109887,1
12145,164155,1
12146,3177697,0
12147,2884670,0
12148,648962,0
12149,1894034,0
12150,1029026,1
12151,1219929,1
12152,2425764,0
12153,1354329,1
12154,2000172,1
12155,1619449,1
12156,402186,0
12157,685575,0
12158,1129140,0
12159,1774609,1
12160,1208351,0
12161,887893,1
12162,2008886,0
12163,846078,0
12164,3180307,1
12165,3304304,0
12166,75275,0
12167,2518216,0
12168,848495,0
12169,464950,0
12170,2079304,0
12171,1882538,1
12172,2562579,0
12173,2681469,1
12174,897748,1
12175,2238597,1
12176,1726288,0
12177,522997,0
12178,1116671,0
12179,1513887,0
12180,1613591,1
12181,1786862,0
12182,2834152,1
12183,197484,1
12184,3285025,1
12185,2400276,0
12186,1169931,1
12187,2336660,0
12188,619202,0
12189,544120,0
12190,3388867,1
12191,1600474,0
12192,424652,0
12193,585854,0
12194,1272157,0
12195,173334,1
12196,2556044,0
12197,1960605,1
12198,2860012,1
12199,3221105,1
12200,651769,0
12201,738175,0
12202,1921821,0
12203,2631423,0
12204,859000,1
12205,3241608,0
12206,1083650,1
12207,1964705,0
12208,2042005,1
12209,3248406,1
12210,1719832,1
12211,3133606,0
12212,3014022,0
12213,2127803,1
12214,2115344,1
12215,2693620,1
12216,2347925,0
12217,949182,1
12218,252011,0
12219,2433478,0
12220,3027892,0
12221,3417904,0
12222,3369508,1
12223,3048533,1
12224,2726549,1
12225,1970199,0
12226,330021,0
12227,298641,0
12228,272174,1
12229,2195202,0
12230,343777,0
12231,3234000,0
12232,951415,1
12233,3038686,0
12234,2977441,0
12235,1655563,1
12236,2213243,0
12237,1313179,0
12238,1432629,0
12239,1376144,0
12240,1270458,0
12241,746958,1
12242,688531,0
12243,2495702,0
12244,1746953,0
12245,2204750,0
12246,1823108,1
12247,3002803,0
12248,3091641,1
12249,1682236,1
12250,1713478,0
12251,3111751,0
12252,2916564,0
12253,1668380,0
12254,2263406,0
12255,1375960,1
12256,637232,0
12257,3185505,1
12258,752557,0
12259,2307150,0
12260,648255,0
12261,1897477,0
12262,1219802,0
12263,1506398,0
12264,1777318,0
12265,687354,0
12266,1517051,0
12267,1180348,0
12268,1293981,1
12269,1724803,1
12270,2390867,0
12271,2774399,0
12272,1244117,1
12273,3133642,0
12274,2652915,0
12275,894291,0
12276,2194726,1
12277,2646597,0
12278,3223243,0
12279,977773,0
12280,985723,0
12281,226254,0
12282,441390,0
12283,2549244,0
12284,2837212,0
12285,336577,0
12286,2688349,0
12287,1951520,0
12288,1358990,1
12289,2999681,0
12290,2817391,0
12291,2158829,0
12292,2735067,1
12293,1304448,0
12294,2673882,0
12295,2877116,0
12296,1966607,0
12297,907656,0
12298,2744819,1
12299,414534,0
12300,37451,1
12301,249825,0
12302,1377363,1
12303,1893519,0
12304,2950088,0
12305,2896566,0
12306,2707597,0
12307,2196451,0
12308,1786532,0
12309,772111,0
12310,2142666,0
12311,3213876,0
12312,2488423,1
12313,1494897,1
12314,2943674,0
12315,1196014,0
12316,444039,1
12317,390893,0
12318,1893406,0
12319,2959019,0
12320,65925,1
12321,3375701,0
12322,3268786,1
12323,1847700,1
12324,1029665,0
12325,1015988,0
12326,1483968,0
12327,968898,1
12328,1984208,1
12329,2767993,0
12330,1905333,0
12331,1481064,0
12332,2677064,0
12333,3208372,0
12334,1364550,1
12335,679645,1
12336,3041246,0
12337,1706397,0
12338,551821,0
12339,1701726,1
12340,1757627,1
12341,2427272,0
12342,1541145,0
12343,3152702,1
12344,23192,0
12345,1479755,0
12346,1071236,0
12347,2269512,0
12348,631758,1
12349,1611946,1
12350,423892,1
12351,58886,0
12352,1252416,1
12353,437949,1
12354,937166,1
12355,2096617,0
12356,1810549,0
12357,2169488,1
12358,1816853,1
12359,776550,0
12360,850240,1
12361,1921450,0
12362,1311702,1
12363,2770740,0
12364,112699,1
12365,2380101,1
12366,3256418,1
12367,2533330,0
12368,510587,0
12369,1424580,0
12370,1082528,0
12371,942993,1
12372,3097037,0
12373,3398326,1
12374,161012,1
12375,2987495,0
12376,1395816,0
12377,1657435,0
12378,207400,1
12379,3353018,0
12380,2147121,1
12381,567343,1
12382,2281692,0
12383,866319,1
12384,2182738,1
12385,2344930,1
12386,1164239,0
12387,3059741,1
12388,847421,0
12389,913140,0
12390,2415000,0
12391,2906779,0
12392,3374902,1
12393,1065502,0
12394,1219690,0
12395,3130853,0
12396,1276175,0
12397,2942047,1
12398,183498,0
12399,3249039,1
12400,1529874,1
12401,1785017,0
12402,2910371,0
12403,2923079,0
12404,2650329,0
12405,155146,1
12406,1304434,0
12407,1355137,0
12408,2267446,0
12409,1129996,1
12410,2362135,1
12411,1220243,1
12412,678442,0
12413,264295,1
12414,2319127,0
12415,1240901,0
12416,2817842,1
12417,2719945,1
12418,386187,0
12419,1073968,0
12420,3196741,1
12421,1620314,1
12422,2118575,0
12423,3273012,0
12424,3100098,0
12425,1740892,0
12426,2257487,0
12427,382717,0
12428,3214045,1
12429,811348,0
12430,2863725,0
12431,2251797,0
12432,192516,1
12433,529520,1
12434,2045753,1
12435,1074192,0
12436,813088,0
12437,3411301,1
12438,2029857,0
12439,1048357,1
12440,2689580,0
12441,2312220,1
12442,1283557,1
12443,204964,1
12444,3198513,0
12445,1029535,1
12446,943911,0
12447,122432,1
12448,1648472,0
12449,874091,0
12450,3048344,1
12451,1305172,1
12452,969517,1
12453,1632084,0
12454,512468,0
12455,3308837,0
12456,2151633,0
12457,2366818,1
12458,3334134,0
12459,1598821,1
12460,2200280,0
12461,1719469,1
12462,2072833,0
12463,2193266,1
12464,297146,0
12465,2411010,0
12466,2116759,0
12467,2085375,0
12468,2722121,1
12469,1946884,0
12470,2677211,1
12471,3301571,1
12472,808239,1
12473,1352016,1
12474,1926432,0
12475,411626,1
12476,1407424,1
12477,3172772,0
12478,2042893,0
12479,1237242,0
12480,1363381,1
12481,94709,1
12482,649955,0
12483,1879919,1
12484,2221060,0
12485,3168201,1
12486,2242803,0
12487,2288200,0
12488,59132,0
12489,2703712,0
12490,2815456,0
12491,1680811,1
12492,1188600,1
12493,449733,1
12494,1072892,1
12495,2566573,0
12496,1301803,0
12497,3405242,0
12498,564714,0
12499,2906440,0
12500,369060,1
12501,1301850,0
12502,2211962,0
12503,624736,0
12504,2432003,0
12505,2367871,1
12506,2607010,0
12507,480728,0
12508,930081,0
12509,1666682,0
12510,1045392,1
12511,2005288,0
12512,2520126,1
12513,2434071,0
12514,2725606,0
12515,56176,0
12516,2753846,0
12517,606488,0
12518,596608,1
12519,2493772,1
12520,2367010,0
12521,1346708,0
12522,2008742,1
12523,2065253,1
12524,192330,0
12525,817812,0
12526,3024404,1
12527,1615565,0
12528,1936842,0
12529,28720,0
12530,2809011,0
12531,1184082,1
12532,1836852,1
12533,589413,0
12534,1381637,0
12535,339104,0
12536,887813,1
12537,148858,1
12538,2807789,0
12539,2664524,1
12540,964410,1
12541,2703481,0
12542,2949099,0
12543,2738469,1
12544,605791,0
12545,2390423,0
12546,1840937,0
12547,2357855,1
12548,832762,1
12549,1824623,1
12550,1768954,0
12551,3225538,1
12552,612708,1
12553,1230682,1
12554,676463,1
12555,1265025,1
12556,1886178,0
12557,564713,0
12558,1350246,0
12559,2575549,0
12560,1197650,1
12561,1551665,1
12562,1768457,0
12563,2573476,0
12564,2406282,1
12565,2880416,1
12566,191476,1
12567,1819957,1
12568,20179,1
12569,2177075,1
12570,34780,1
12571,1101006,0
12572,2725220,0
12573,567934,0
12574,401679,1
12575,97912,1
12576,685834,0
12577,1121770,0
12578,1363735,1
12579,11039,1
12580,1921788,1
12581,1752120,0
12582,2522410,1
12583,532298,1
12584,215564,0
12585,2515929,1
12586,1375177,0
12587,2671503,1
12588,1873734,0
12589,1885483,0
12590,391148,0
12591,106635,1
12592,1704836,0
12593,512912,1
12594,1409647,1
12595,1716780,1
12596,2850964,0
12597,403293,0
12598,2631960,0
12599,2207154,0
12600,2302783,1
12601,1422011,1
12602,1218352,1
12603,746769,1
12604,2609123,1
12605,733484,1
12606,2361589,0
12607,1602466,0
12608,529133,0
12609,1092586,0
12610,3313190,0
12611,1847971,0
12612,1875621,1
12613,764997,1
12614,649197,1
12615,2726755,1
12616,986974,1
12617,621250,0
12618,95157,1
12619,2313012,1
12620,1669500,0
12621,2324974,1
12622,1669027,1
12623,163382,0
12624,1813200,0
12625,1263855,0
12626,637488,0
12627,87485,0
12628,3079217,0
12629,1744445,0
12630,1500734,1
12631,642238,1
12632,1276113,1
12633,1176918,0
12634,2033658,1
12635,2946400,0
12636,3333354,0
12637,2789705,0
12638,2158605,1
12639,1968690,1
12640,1479643,0
12641,1144720,1
12642,665630,0
12643,437018,1
12644,347908,1
12645,1482773,1
12646,2629185,1
12647,1322453,1
12648,1138863,1
12649,1145888,1
12650,1818786,1
12651,2182265,1
12652,1868778,0
12653,2434340,0
12654,2006092,0
12655,510486,1
12656,28273,0
12657,1458125,1
12658,414227,0
12659,1753938,1
12660,2376601,0
12661,2751181,1
12662,3041080,1
12663,2596421,1
12664,48323,0
12665,2891575,0
12666,2162376,1
12667,2215695,0
12668,2368029,1
12669,977580,0
12670,918995,0
12671,2234875,1
12672,870033,1
12673,810445,0
12674,1304308,0
12675,161160,1
12676,2401231,1
12677,1085783,0
12678,1751081,1
12679,1630879,1
12680,1641265,0
12681,925517,1
12682,2166692,1
12683,3129723,1
12684,746791,0
12685,1619815,1
12686,1136749,0
12687,3252605,0
12688,1649583,1
12689,1175693,1
12690,1090153,0
12691,2876812,0
12692,547952,1
12693,902778,1
12694,2199590,1
12695,1559297,1
12696,1388119,1
12697,1810670,0
12698,459959,1
12699,2172901,0
12700,1174004,0
12701,331252,1
12702,795642,0
12703,1465278,1
12704,3255522,1
12705,2704971,1
12706,1001968,0
12707,2766877,1
12708,1951521,0
12709,385862,0
12710,1511258,0
12711,3344598,1
12712,695248,0
12713,2172716,0
12714,1056575,0
12715,265827,0
12716,1230713,0
12717,1816292,0
12718,2831824,0
12719,1197233,1
12720,3087004,1
12721,715455,0
12722,20340,1
12723,3178972,1
12724,1680596,0
12725,1044167,0
12726,1522464,0
12727,3053547,1
12728,800573,1
12729,3237596,1
12730,3252946,1
12731,2214036,0
12732,590378,1
12733,450097,0
12734,1112151,1
12735,118100,0
12736,2639371,1
12737,3385844,1
12738,3254814,1
12739,1429349,0
12740,655251,1
12741,389755,0
12742,1741429,0
12743,1056985,1
12744,682119,1
12745,1481935,0
12746,2689249,1
12747,2128196,0
12748,2691143,1
12749,2797415,1
12750,1477765,0
12751,1489640,1
12752,84493,0
12753,2049241,1
12754,3386101,0
12755,1625341,1
12756,408710,1
12757,3056,0
12758,1350108,1
12759,2915971,0
12760,2995217,1
12761,3400089,0
12762,1091728,0
12763,3058147,0
12764,380870,0
12765,2555206,1
12766,2998554,1
12767,2175556,0
12768,1184834,1
12769,694380,1
12770,1500074,0
12771,2211549,1
12772,1635418,1
12773,146226,0
12774,2336705,1
12775,2795397,0
12776,2583822,1
12777,446625,0
12778,2982888,0
12779,2838185,1
12780,2839007,0
12781,3403653,1
12782,1605895,0
12783,451890,0
12784,1904115,1
12785,1975285,0
12786,501004,0
12787,2830490,1
12788,1893248,0
12789,65717,1
12790,1097066,1
12791,255956,0
12792,1289947,0
12793,1866814,1
12794,2706059,0
12795,2076452,0
12796,333335,1
12797,2183258,0
12798,2736800,1
12799,1337867,1
12800,1486220,0
12801,1199399,0
12802,2723172,0
12803,1523335,0
12804,1852734,0
12805,532684,0
12806,3289715,0
12807,855463,0
12808,2745799,0
12809,2920954,1
12810,2206793,1
12811,2157097,1
12812,411322,0
12813,1035869,0
12814,2984255,0
12815,1622045,1
12816,1698912,0
12817,242380,1
12818,1450805,1
12819,80678,1
12820,3290468,0
12821,298908,1
12822,910074,0
12823,1563339,1
12824,3233298,0
12825,2431916,0
12826,1840773,1
12827,2275990,1
12828,140667,0
12829,1523078,0
12830,1200318,0
12831,36154,1
12832,3067993,1
12833,646266,1
12834,220035,1
12835,2283718,1
12836,923580,1
12837,3361532,0
12838,531466,1
12839,1014755,1
12840,719561,0
12841,3103585,1
12842,1839215,0
12843,221129,1
12844,1172123,0
12845,1256886,0
12846,1958505,0
12847,2172419,0
12848,367697,1
12849,1812211,1
12850,2418367,0
12851,2771927,0
12852,2505478,0
12853,2860362,0
12854,2878329,0
12855,2175214,1
12856,59723,0
12857,274895,0
12858,2532470,0
12859,955360,0
12860,1302007,0
12861,1459381,1
12862,2482584,1
12863,2745763,1
12864,234121,1
12865,1307052,0
12866,946643,1
12867,653227,0
12868,575428,0
12869,2319260,1
12870,3151005,0
12871,3398705,1
12872,2376053,0
12873,462281,1
12874,3236801,0
12875,2191793,0
12876,2771415,1
12877,3406152,0
12878,1767366,1
12879,1476157,0
12880,1945963,1
12881,2558613,0
12882,171617,1
12883,294870,1
12884,1365033,0
12885,1729802,0
12886,1276393,1
12887,1350251,1
12888,2865292,0
12889,2348730,0
12890,2007965,1
12891,3062032,0
12892,2523758,1
12893,657217,0
12894,841200,1
12895,1358848,1
12896,2654723,1
12897,2459886,1
12898,2320557,1
12899,2647230,1
12900,2946916,1
12901,667877,1
12902,3048359,1
12903,2925376,1
12904,3167967,1
12905,555427,0
12906,1539936,1
12907,2273880,0
12908,2834540,1
12909,3324212,1
12910,985808,0
12911,35469,0
12912,2700793,1
12913,2806829,1
12914,859477,0
12915,1266231,0
12916,2394916,1
12917,2621812,0
12918,572421,1
12919,1739507,0
12920,2575181,0
12921,229065,0
12922,2563762,1
12923,2178352,1
12924,737059,0
12925,2021267,1
12926,2506880,0
12927,3125065,1
12928,3393595,0
12929,397675,0
12930,3041762,0
12931,2822252,1
12932,2746110,0
12933,3094404,1
12934,1060865,1
12935,2943726,0
12936,370563,0
12937,2230023,0
12938,2224416,0
12939,1593125,0
12940,161983,0
12941,2651006,1
12942,2327567,0
12943,2811875,0
12944,2048670,0
12945,1625630,0
12946,1522944,0
12947,18731,0
12948,746836,0
12949,295393,1
12950,2843036,0
12951,1987843,0
12952,2085476,0
12953,3241977,1
12954,2798108,0
12955,3154246,1
12956,1575753,1
12957,1201706,0
12958,2474633,0
12959,2664803,0
12960,3170174,1
12961,2054498,0
12962,835600,0
12963,3054026,0
12964,106579,0
12965,2567508,0
12966,156217,1
12967,3169185,0
12968,1397598,1
12969,3096826,0
12970,2549981,1
12971,1734613,0
12972,2492056,1
12973,460171,0
12974,964460,0
12975,3110525,1
12976,2061117,0
12977,1454118,0
12978,2362455,1
12979,196064,1
12980,3297141,0
12981,2855369,1
12982,780051,1
12983,987555,1
12984,2199189,1
12985,1774092,1
12986,329086,0
12987,816359,1
12988,2880944,1
12989,1322212,0
12990,518741,0
12991,2923118,0
12992,1167613,0
12993,3397946,1
12994,1163395,0
12995,68474,0
12996,2240307,0
12997,982620,0
12998,191668,0
12999,227962,0
13000,1773604,0
13001,239181,1
13002,1935316,0
13003,518416,0
13004,2002061,1
13005,1097707,0
13006,1958590,1
13007,112356,1
13008,144053,0
13009,3318697,1
13010,1798393,1
13011,21060,1
13012,1886067,1
13013,2276536,1
13014,53210,1
13015,2029837,1
13016,1486952,1
13017,2620381,1
13018,2426085,0
13019,714539,1
13020,1187594,1
13021,2475215,0
13022,2779441,1
13023,908183,1
13024,925653,1
13025,1357915,0
13026,215592,0
13027,1233617,0
13028,2739751,0
13029,2589346,1
13030,3133428,0
13031,3219465,0
13032,3282595,1
13033,2660477,0
13034,3143079,0
13035,3267518,0
13036,212382,0
13037,1456719,1
13038,1928123,0
13039,1022092,0
13040,1084056,0
13041,3391715,0
13042,2906148,0
13043,1142024,1
13044,1439293,1
13045,3218831,1
13046,3277231,0
13047,112919,0
13048,630634,0
13049,1964817,0
13050,1117614,1
13051,1122233,1
13052,748029,1
13053,2262951,1
13054,135769,0
13055,913123,0
13056,3160910,0
13057,3147765,1
13058,2136251,1
13059,37971,0
13060,2730264,0
13061,1788105,0
13062,2733957,1
13063,2180013,1
13064,2928985,1
13065,1181893,0
13066,2011362,1
13067,912015,1
13068,1836299,1
13069,3351076,0
13070,2139847,0
13071,1908823,1
13072,4556,1
13073,438547,1
13074,2012059,0
13075,187731,0
13076,2372790,0
13077,1573448,0
13078,1133690,0
13079,3404786,1
13080,1889471,0
13081,2459115,1
13082,677081,0
13083,1348540,0
13084,552362,0
13085,177574,0
13086,349491,0
13087,346156,1
13088,1454666,0
13089,3254522,0
13090,3244486,1
13091,2899101,1
13092,3119400,1
13093,2660811,1
13094,344774,1
13095,369743,1
13096,1904590,0
13097,2719969,0
13098,1293350,0
13099,991562,1
13100,3078183,0
13101,1384722,1
13102,808359,1
13103,2721347,0
13104,1767289,1
13105,87664,0
13106,923926,1
13107,167760,1
13108,2422000,0
13109,2046718,0
13110,2819184,1
13111,214631,0
13112,66601,1
13113,609692,1
13114,818487,0
13115,1959902,1
13116,2573076,1
13117,3080932,0
13118,46042,0
13119,2711578,1
13120,2080123,1
13121,56813,0
13122,3215508,0
13123,1755145,0
13124,1734865,0
13125,3058932,0
13126,3192692,1
13127,1923910,0
13128,2000298,0
13129,2754587,1
13130,444296,0
13131,3417856,1
13132,350057,1
13133,2231363,1
13134,3223002,1
13135,2030284,1
13136,304580,0
13137,1694880,0
13138,1476052,0
13139,2993399,0
13140,2363817,0
13141,2642860,1
13142,1498191,0
13143,955286,0
13144,1449277,0
13145,80814,0
13146,667176,1
13147,65946,0
13148,2149269,0
13149,3276468,1
13150,2352008,0
13151,1998146,1
13152,406624,0
13153,2607905,0
13154,2156114,0
13155,2875977,0
13156,1774954,0
13157,2129435,0
13158,497361,1
13159,2245197,1
13160,2981414,1
13161,2547274,0
13162,1891733,0
13163,2933325,1
13164,2290553,1
13165,2382821,1
13166,2453245,1
13167,1807055,0
13168,2688604,0
13169,1242401,1
13170,2149717,0
13171,1073249,0
13172,358868,0
13173,336966,0
13174,3418856,1
13175,1982420,0
13176,2293954,0
13177,1356042,0
13178,2994592,0
13179,2073771,1
13180,3014313,0
13181,114930,1
13182,1847132,0
13183,2605881,1
13184,1873925,1
13185,462744,0
13186,3230478,0
13187,2601525,0
13188,1486124,1
13189,681604,1
13190,687934,0
13191,21582,0
13192,2961924,1
13193,1612639,1
13194,2078109,1
13195,863260,1
13196,1178678,1
13197,2279163,0
13198,2458445,1
13199,3397956,1
13200,2851440,1
13201,2313103,0
13202,1848217,0
